session_date,season_id,player_id,プレイヤー,リーグ,収支,bb_size,ハンド数,VPIP,VPIP_count,VPIP_hands,PFR,PFR_count,PFR_hands,3bet,3bet_count,3bet_hands,Fold to 3bet,Fold_to_3bet_count,Fold_to_3bet_hands,CB,CB_count,CB_hands,WTSD,WTSD_count,WTSD_hands,W$SD,W$SD_count,W$SD_hands
20260223,1,NnZvVXUwZ4,A.,C,-100,20,2,50.0,1,2,50.0,1,2,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,1,0.0,0,0
20260302,1,yEOnuJcBZo,Rabbit900,C,+611.6,20,663,37.1,246,663,27.15,180,663,17.37,41,236,64.52,20,31,50.85,30,59,35.85,38,106,65.79,25,38
20260302,1,yokMVzYG_q,AontheRiver,C,+178.85,20,571,36.43,208,571,26.44,151,571,10.87,25,230,86.49,32,37,61.22,30,49,30.53,29,95,51.72,15,29
20260302,1,j_3joKfzS9,takatony,C,+183,20,495,28.69,142,495,17.78,88,495,9.31,19,204,63.64,7,11,62.5,20,32,36.36,28,77,60.71,17,28
20260302,1,X2HiN5-cFQ,ゴン02（江戸犬）,C,+151.5,20,454,25.99,118,454,18.5,84,454,7.85,15,191,52.94,9,17,76.0,19,25,32.69,17,52,52.94,9,17
20260302,1,3liBhfdN10,揚げもち,C,+191.45,20,443,24.15,107,443,18.51,82,443,6.36,11,173,78.57,11,14,58.33,14,24,41.86,18,43,66.67,12,18
20260302,1,cCFXQyltQ-,engawa,C,-222.05,20,402,35.32,142,402,21.95,88,401,12.43,23,185,19.05,4,21,55.17,16,29,25.88,22,85,50.0,11,22
20260302,1,O1ujh7Dkxd,shunta,C,-80.8,20,373,23.86,89,373,14.48,54,373,5.33,8,150,60.0,6,10,35.29,6,17,38.64,17,44,52.94,9,17
20260302,1,WeOKnoOueQ,HINANO,C,+136.7,20,358,41.9,150,358,29.61,106,358,12.23,17,139,61.9,13,21,58.97,23,39,35.14,26,74,50.0,13,26
20260302,1,YkRLv6Nf7r,27,C,-129.3,20,287,35.54,102,287,28.22,81,287,14.96,19,127,28.57,4,14,54.76,23,42,37.1,23,62,47.83,11,23
20260302,1,DZezvMNAJy,Noram,C,+6.85,20,280,29.29,82,280,20.36,57,280,6.54,7,107,63.64,7,11,50.0,11,22,36.59,15,41,46.67,7,15
20260302,1,Oc04ITRF7i,waho,C,+0.35,20,265,25.66,68,265,17.74,47,265,8.16,8,98,85.71,6,7,40.0,6,15,31.03,9,29,44.44,4,9
20260302,1,tqB-r6hdq9,shunsuke11,C,-132.25,20,256,29.3,75,256,19.53,50,256,14.16,16,113,57.14,4,7,50.0,9,18,33.33,11,33,36.36,4,11
20260302,1,9W903vxPw_,そふとくりーむ,C,-199,20,250,27.2,68,250,18.0,45,250,8.0,8,100,55.56,5,9,50.0,7,14,30.3,10,33,70.0,7,10
20260302,1,b7sgMo_M-5,konasho,C,-47.7,20,248,33.06,82,248,20.16,50,248,10.59,9,85,63.16,12,19,47.37,9,19,37.5,15,40,53.33,8,15
20260302,1,vdNIJNJGUU,すとふぁ,C,-241.85,20,245,24.9,61,245,17.55,43,245,8.93,10,112,44.44,4,9,64.71,11,17,48.57,17,35,47.06,8,17
20260302,1,r1CBe6Qe79,なんでやねん,C,-36,20,235,24.26,57,235,17.87,42,235,11.11,10,90,50.0,3,6,60.0,9,15,41.94,13,31,61.54,8,13
20260302,1,k5rEzFp2MR,arash!,C,+18.5,20,221,28.96,64,221,19.91,44,221,17.58,16,91,71.43,5,7,57.14,12,21,36.11,13,36,46.15,6,13
20260302,1,26v7hSw7Sn,わた,C,-324,20,210,54.29,114,210,34.29,72,210,20.41,20,98,50.0,5,10,52.63,20,38,33.33,27,81,44.44,12,27
20260302,1,5v7PwEvIAz,Kay,C,-33.8,20,202,29.7,60,202,23.27,47,202,16.05,13,81,50.0,3,6,64.71,11,17,29.63,8,27,37.5,3,8
20260302,1,TkMT4agdsh,alfort,C,-17.6,20,202,29.21,59,202,20.3,41,202,8.33,6,72,20.0,1,5,25.0,3,12,33.33,11,33,63.64,7,11
20260302,1,nPiUhQEVMi,かいる,C,-30.3,20,190,21.05,40,190,14.74,28,190,11.9,10,84,75.0,3,4,42.86,3,7,37.5,6,16,16.67,1,6
20260302,1,-qEZ1CRvSu,miki,C,+89.65,20,189,30.69,58,189,22.75,43,189,16.0,12,75,40.0,2,5,50.0,8,16,14.29,4,28,50.0,2,4
20260302,1,Bvxa5VV39S,piro,C,-175.85,20,183,28.42,52,183,19.13,35,183,10.39,8,77,33.33,2,6,50.0,7,14,40.0,12,30,50.0,6,12
20260302,1,Oo-rx1G24B,GIL RAIM,C,-101.9,20,182,29.67,54,182,19.78,36,182,4.48,3,67,55.56,5,9,70.0,7,10,36.36,8,22,75.0,6,8
20260302,1,bqEtnO6wX9,つー,C,-36.35,20,171,33.33,57,171,21.05,36,171,8.06,5,62,62.5,5,8,50.0,6,12,33.33,9,27,66.67,6,9
20260302,1,EI0h9NvLRP,いっせ,C,+276.3,20,169,45.56,77,169,30.18,51,169,13.43,9,67,40.0,4,10,45.0,9,20,43.14,22,51,59.09,13,22
20260302,1,ZzPjBrJeSm,roi,C,-195.3,20,168,45.24,76,168,20.24,34,168,9.86,7,71,42.86,3,7,71.43,5,7,46.94,23,49,52.17,12,23
20260302,1,WtIP2AbI23,ノガード,C,+81.65,20,165,30.3,50,165,22.42,37,165,12.33,9,73,71.43,5,7,69.23,9,13,39.13,9,23,66.67,6,9
20260302,1,Q0mo0HjOtt,Shingo,C,+154.25,20,152,27.63,42,152,21.05,32,152,5.36,3,56,83.33,5,6,22.22,2,9,35.29,6,17,50.0,3,6
20260302,1,Yg9-tEe5QH,cymx2724,C,-65.45,20,150,24.0,36,150,14.0,21,150,10.91,6,55,57.14,4,7,42.86,3,7,5.56,1,18,100.0,1,1
20260302,1,hig4fvwo_m,とーち,C,-32.95,20,146,35.62,52,146,24.66,36,146,11.11,6,54,71.43,5,7,80.0,12,15,25.0,7,28,28.57,2,7
20260302,1,WjqaCs8A5o,ばどえあー,C,-8.4,20,134,31.34,42,134,26.87,36,134,10.91,6,55,80.0,4,5,45.45,5,11,50.0,8,16,50.0,4,8
20260302,1,QK8nAFN9E2,カイン,C,+81.8,20,134,35.82,48,134,19.4,26,134,4.65,2,43,25.0,2,8,60.0,3,5,45.0,9,20,88.89,8,9
20260302,1,kVKTrcl3ld,Futa,C,-117.55,20,132,23.48,31,132,12.88,17,132,4.26,2,47,66.67,2,3,50.0,3,6,53.33,8,15,50.0,4,8
20260302,1,SrJdWlcNBY,RYOTA,C,+0.15,20,129,38.76,50,129,24.03,31,129,7.84,4,51,100.0,5,5,27.27,3,11,28.57,6,21,50.0,3,6
20260302,1,byYrvu0Qdy,ElNino,C,+29.8,20,128,34.38,44,128,24.22,31,128,14.58,7,48,50.0,3,6,84.62,11,13,45.45,10,22,50.0,5,10
20260302,1,m6qcHTxJhX,siruneko,C,-71.3,20,128,27.34,35,128,22.66,29,128,17.02,8,47,50.0,2,4,45.45,5,11,31.25,5,16,40.0,2,5
20260302,1,UHNPbgw1ue,okbokujo,C,-67.8,20,121,40.5,49,121,19.01,23,121,6.0,3,50,57.14,4,7,50.0,5,10,37.84,14,37,78.57,11,14
20260302,1,fyjEJaUFUd,をにぎり,C,+30.9,20,119,39.5,47,119,22.69,27,119,7.84,4,51,44.44,4,9,55.56,5,9,37.14,13,35,30.77,4,13
20260302,1,Kyu60mEERY,Sabosuke,C,-53.1,20,117,19.66,23,117,16.24,19,117,5.56,3,54,33.33,2,6,50.0,4,8,21.43,3,14,33.33,1,3
20260302,1,Xa_1dhYEV4,Lemon,C,+155.25,20,117,20.51,24,117,10.26,12,117,0.0,0,54,0.0,0,2,14.29,1,7,41.18,7,17,100.0,7,7
20260302,1,5E5VYl6oOU,ねくと,C,+39.75,20,114,26.32,30,114,20.18,23,114,11.63,5,43,28.57,2,7,71.43,5,7,25.0,4,16,75.0,3,4
20260302,1,nBDoNSY8n2,MIU,C,+123.1,20,113,29.2,33,113,16.81,19,113,10.42,5,48,66.67,2,3,80.0,4,5,31.58,6,19,83.33,5,6
20260302,1,XqrTiXnRSu,APO,C,-127.5,20,109,48.62,53,109,24.77,27,109,10.64,5,47,28.57,2,7,58.33,7,12,38.89,14,36,28.57,4,14
20260302,1,rhUBwDuHCf,konishi,C,+83.35,20,105,34.29,36,105,24.76,26,105,16.67,6,36,0.0,0,2,44.44,4,9,38.89,7,18,71.43,5,7
20260302,1,uNHIhLxU5W,ゆっきーな,C,+5.55,20,101,25.74,26,101,19.8,20,101,3.23,1,31,40.0,2,5,28.57,2,7,40.0,6,15,66.67,4,6
20260302,1,vVo9VdBVBm,するたん,C,+232.8,20,99,35.35,35,99,20.2,20,99,9.76,4,41,50.0,1,2,33.33,3,9,35.0,7,20,85.71,6,7
20260302,1,WCz-o4BU-5,dots,C,-117,20,98,22.45,22,98,11.22,11,98,6.45,2,31,100.0,2,2,80.0,4,5,15.38,2,13,50.0,1,2
20260302,1,mXg0a8r7as,Fuku,C,+29.45,20,92,29.35,27,92,16.3,15,92,13.89,5,36,33.33,1,3,62.5,5,8,28.57,4,14,25.0,1,4
20260302,1,afwX5VdcTj,はやと,C,-52,20,83,20.48,17,83,12.05,10,83,6.06,2,33,100.0,3,3,0.0,0,2,16.67,1,6,100.0,1,1
20260302,1,0QyEE5Hc9o,常盤木いつき,C,-12.45,20,83,19.28,16,83,10.84,9,83,8.11,3,37,100.0,3,3,100.0,1,1,25.0,1,4,100.0,1,1
20260302,1,yOGROR9-hE,ワイエム,C,-86.9,20,81,50.62,41,81,24.69,20,81,0.0,0,30,0.0,0,6,0.0,0,7,37.93,11,29,45.45,5,11
20260302,1,-R7k1ogPyi,SHINJI1223,C,-68.7,20,77,36.36,28,77,24.68,19,77,8.57,3,35,50.0,2,4,57.14,4,7,37.5,6,16,33.33,2,6
20260302,1,DXrWVNkdav,TNT,C,-13.9,20,76,31.58,24,76,21.05,16,76,7.69,2,26,0.0,0,0,42.86,3,7,53.85,7,13,28.57,2,7
20260302,1,zz83sIdu2k,りく,C,-122.35,20,73,43.84,32,73,36.99,27,73,24.14,7,29,60.0,3,5,77.78,7,9,43.75,7,16,42.86,3,7
20260302,1,wO4Vw2dQ8t,イナズマKすけ,C,-56.4,20,60,35.0,21,60,23.33,14,60,20.0,4,20,100.0,1,1,40.0,4,10,41.67,5,12,20.0,1,5
20260302,1,-WgKDrZMvL,mo',C,+48.55,20,56,23.21,13,56,17.86,10,56,11.54,3,26,50.0,2,4,60.0,3,5,55.56,5,9,80.0,4,5
20260302,1,4WtCZIPG2x,タナカ,C,+53.3,20,52,30.77,16,52,21.15,11,52,20.0,3,15,100.0,1,1,100.0,4,4,42.86,3,7,66.67,2,3
20260302,1,QWB-qkCzDu,Testes,C,+35.25,20,46,34.78,16,46,23.91,11,46,10.53,2,19,0.0,0,3,66.67,2,3,44.44,4,9,75.0,3,4
20260302,1,6N30cpGlP_,Ene,C,+50.2,20,38,36.84,14,38,28.95,11,38,18.18,4,22,66.67,2,3,0.0,0,3,28.57,2,7,100.0,2,2
20260302,1,yHZrsG6l5j,sigma,C,-6,20,24,29.17,7,24,25.0,6,24,22.22,2,9,0.0,0,0,66.67,2,3,33.33,1,3,0.0,0,1
20260309,1,QBTw2JRIw5,Ramune,C,-207.1,20,637,26.37,168,637,18.52,118,637,13.13,34,259,38.1,8,21,67.5,27,40,29.41,25,85,36.0,9,25
20260309,1,r1CBe6Qe79,なんでやねん,C,+89.2,20,617,29.01,179,617,20.58,127,617,9.88,24,243,56.0,14,25,50.0,23,46,33.67,33,98,60.61,20,33
20260309,1,j_3joKfzS9,takatony,C,-250.5,20,541,29.02,157,541,19.96,108,541,11.31,25,221,77.78,14,18,50.0,16,32,32.05,25,78,64.0,16,25
20260309,1,WeOKnoOueQ,HINANO,C,+153.8,20,506,38.54,195,506,30.04,152,506,20.93,45,215,50.0,15,30,77.42,48,62,30.56,33,108,36.36,12,33
20260309,1,X2HiN5-cFQ,ゴン02（江戸犬）,C,+122.9,20,416,28.61,119,416,21.88,91,416,9.64,16,166,61.54,16,26,56.67,17,30,35.85,19,53,68.42,13,19
20260309,1,g0yui9LXM4,utos,C,+257.3,20,335,37.61,126,335,26.57,89,335,10.79,15,139,37.5,6,16,50.0,20,40,33.33,27,81,59.26,16,27
20260309,1,4_RBXVU9-k,翔斗,C,-25.5,20,330,17.27,57,330,12.73,42,330,6.29,9,143,50.0,6,12,81.25,13,16,28.57,10,35,70.0,7,10
20260309,1,MI-fYAoFiY,ゆうま,C,-106,20,311,24.44,76,311,17.04,53,311,9.32,11,118,60.0,6,10,66.67,12,18,21.05,8,38,25.0,2,8
20260309,1,yEOnuJcBZo,Rabbit900,C,+65,20,297,23.23,69,297,17.17,51,297,14.29,17,119,78.57,11,14,47.62,10,21,34.29,12,35,50.0,6,12
20260309,1,b7sgMo_M-5,konasho,C,+76.65,20,257,26.46,68,257,22.96,59,257,7.61,7,92,64.29,9,14,57.14,12,21,46.67,14,30,64.29,9,14
20260309,1,nPiUhQEVMi,かいる,C,+81.15,20,242,26.03,63,242,17.77,43,242,11.32,12,106,33.33,2,6,70.0,7,10,33.33,9,27,66.67,6,9
20260309,1,ZzPjBrJeSm,roi,C,-445.25,20,241,57.26,138,241,31.54,76,241,11.22,11,98,20.0,4,20,40.62,13,32,40.2,41,102,39.02,16,41
20260309,1,cCFXQyltQ-,engawa,C,+28.15,20,220,32.73,72,220,21.82,48,220,9.52,8,84,60.0,6,10,75.0,12,16,44.19,19,43,57.89,11,19
20260309,1,-WgKDrZMvL,mo',C,-78.05,20,209,32.54,68,209,24.4,51,209,13.7,10,73,44.44,4,9,75.0,9,12,14.29,3,21,100.0,3,3
20260309,1,QK8nAFN9E2,カイン,C,+27.25,20,209,27.27,57,209,13.4,28,209,1.33,1,75,66.67,6,9,11.11,1,9,41.18,14,34,57.14,8,14
20260309,1,DXrWVNkdav,TNT,C,+244.75,20,203,40.39,82,203,28.08,57,203,14.81,12,81,75.0,6,8,71.43,15,21,31.58,12,38,66.67,8,12
20260309,1,nBDoNSY8n2,MIU,C,-95.4,20,184,27.72,51,184,16.3,30,184,8.75,7,80,70.0,7,10,44.44,4,9,55.17,16,29,50.0,8,16
20260309,1,-R7k1ogPyi,SHINJI1223,C,+243.85,20,182,29.12,53,182,20.88,38,182,5.88,4,68,44.44,4,9,63.64,7,11,37.04,10,27,80.0,8,10
20260309,1,DZezvMNAJy,Noram,C,-3.45,20,180,32.22,58,180,22.22,40,180,7.69,5,65,20.0,1,5,62.5,10,16,33.33,12,36,50.0,6,12
20260309,1,0c3gLD4eiE,NABO,C,-151.65,20,173,29.48,51,173,21.39,37,173,15.94,11,69,75.0,3,4,58.33,7,12,30.43,7,23,28.57,2,7
20260309,1,m6qcHTxJhX,siruneko,C,+29.7,20,163,26.99,44,163,22.09,36,163,15.87,10,63,55.56,5,9,20.0,1,5,33.33,5,15,80.0,4,5
20260309,1,WtIP2AbI23,ノガード,C,-2,20,162,34.57,56,162,23.46,38,162,14.06,9,64,75.0,6,8,38.89,7,18,24.24,8,33,50.0,4,8
20260309,1,vVo9VdBVBm,するたん,C,+115.05,20,150,22.67,34,150,16.0,24,150,6.45,4,62,50.0,2,4,57.14,4,7,36.84,7,19,85.71,6,7
20260309,1,26v7hSw7Sn,わた,C,-194.1,20,150,46.67,70,150,34.67,52,150,33.33,18,54,16.67,2,12,71.43,10,14,23.08,9,39,44.44,4,9
20260309,1,hig4fvwo_m,とーち,C,+87.4,20,141,29.08,41,141,20.57,29,141,8.77,5,57,71.43,5,7,63.64,7,11,23.81,5,21,100.0,5,5
20260309,1,SrJdWlcNBY,RYOTA,C,-117.85,20,134,24.63,33,134,16.42,22,134,9.8,5,51,66.67,2,3,50.0,2,4,16.67,2,12,0.0,0,2
20260309,1,EI0h9NvLRP,いっせ,C,+46.5,20,131,33.59,44,131,21.37,28,131,9.09,4,44,37.5,3,8,60.0,6,10,34.48,10,29,40.0,4,10
20260309,1,TkMT4agdsh,alfort,C,-49.6,20,110,35.45,39,110,26.36,29,110,27.5,11,40,100.0,2,2,57.14,8,14,37.5,9,24,44.44,4,9
20260309,1,stzdogxFRA,ミナっち,C,-127.55,20,103,33.98,35,103,21.36,22,103,7.32,3,41,66.67,2,3,85.71,6,7,54.55,12,22,25.0,3,12
20260309,1,0QyEE5Hc9o,常盤木いつき,C,-77.05,20,96,21.88,21,96,16.67,16,96,4.88,2,41,40.0,2,5,66.67,4,6,27.27,3,11,66.67,2,3
20260309,1,mXg0a8r7as,Fuku,C,+130.95,20,96,31.25,30,96,18.75,18,96,8.0,4,50,0.0,0,1,70.0,7,10,54.17,13,24,61.54,8,13
20260309,1,XaClitYV1x,らねおか,C,-30,20,94,26.6,25,94,17.02,16,94,6.67,3,45,50.0,3,6,62.5,5,8,26.32,5,19,40.0,2,5
20260309,1,bqEtnO6wX9,つー,C,+73,20,92,29.35,27,92,18.48,17,92,6.82,3,44,0.0,0,2,33.33,3,9,55.0,11,20,63.64,7,11
20260309,1,byYrvu0Qdy,ElNino,C,+71.7,20,91,20.88,19,91,12.09,11,91,10.42,5,48,0.0,0,0,80.0,4,5,63.64,7,11,71.43,5,7
20260309,1,kVKTrcl3ld,Futa,C,-19.05,20,72,30.56,22,72,23.61,17,72,8.33,2,24,100.0,3,3,44.44,4,9,14.29,2,14,50.0,1,2
20260309,1,3liBhfdN10,揚げもち,C,+86.65,20,70,27.14,19,70,18.57,13,70,6.9,2,29,0.0,0,0,75.0,3,4,40.0,2,5,100.0,2,2
20260309,1,6N30cpGlP_,Ene,C,+172.1,20,69,30.43,21,69,21.74,15,69,13.64,3,22,0.0,0,1,80.0,8,10,30.77,4,13,50.0,2,4
20260309,1,WjqaCs8A5o,ばどえあー,C,-25.05,20,68,19.12,13,68,14.71,10,68,6.06,2,33,66.67,2,3,33.33,1,3,0.0,0,7,0.0,0,0
20260309,1,0vKy_AgCXx,tknsn,C,-123.5,20,66,30.3,20,66,21.21,14,66,4.76,1,21,100.0,1,1,0.0,0,5,25.0,2,8,0.0,0,2
20260309,1,sYruTEJ8Uw,Mazzo,C,+5.9,20,61,29.51,18,61,19.67,12,61,4.76,1,21,33.33,1,3,71.43,5,7,38.46,5,13,40.0,2,5
20260309,1,HZmCRZd6SG,Neku,C,+31.85,20,58,37.93,22,58,22.41,13,58,13.04,3,23,33.33,1,3,100.0,4,4,38.46,5,13,60.0,3,5
20260309,1,5v7PwEvIAz,Kay,C,+17.35,20,52,32.69,17,52,23.08,12,52,16.67,3,18,75.0,3,4,66.67,4,6,54.55,6,11,66.67,4,6
20260309,1,Xa_1dhYEV4,Lemon,C,+18.2,20,39,23.08,9,39,15.38,6,39,6.67,1,15,0.0,0,0,75.0,3,4,60.0,3,5,66.67,2,3
20260309,1,yOGROR9-hE,ワイエム,C,-177.5,20,30,56.67,17,30,30.0,9,30,9.09,1,11,0.0,0,3,0.0,0,4,25.0,4,16,50.0,2,4
20260309,1,EN9N_Z9A78,ぼくだよ,C,+5.8,20,27,33.33,9,27,25.93,7,27,11.11,1,9,100.0,2,2,100.0,3,3,25.0,1,4,0.0,0,1
20260309,1,yHZrsG6l5j,sigma,C,-18.4,20,20,50.0,10,20,30.0,6,20,0.0,0,5,100.0,1,1,50.0,2,4,16.67,1,6,100.0,1,1
20260309,1,-qEZ1CRvSu,miki,C,+42.4,20,14,28.57,4,14,21.43,3,14,0.0,0,3,0.0,0,1,100.0,1,1,50.0,1,2,100.0,1,1
20260316,1,WeOKnoOueQ,HINANO,C,-25.65,20,520,35.38,184,520,27.5,143,520,10.19,21,206,60.0,15,25,43.86,25,57,35.79,34,95,44.12,15,34
20260316,1,j_3joKfzS9,takatony,C,-87.1,20,513,25.73,132,513,20.08,103,513,7.46,15,201,52.63,10,19,60.0,18,30,37.7,23,61,69.57,16,23
20260316,1,yEOnuJcBZo,Rabbit900,C,-278.05,20,482,15.56,75,482,10.37,50,482,7.48,16,214,20.0,2,10,45.83,11,24,29.17,14,48,57.14,8,14
20260316,1,-qEZ1CRvSu,miki,C,+206.6,20,458,26.42,121,458,19.21,88,458,11.27,23,204,38.46,5,13,35.29,12,34,34.38,22,64,50.0,11,22
20260316,1,cCFXQyltQ-,engawa,C,-166.65,20,440,25.23,111,440,16.59,73,440,8.56,16,187,61.54,8,13,52.63,10,19,43.4,23,53,39.13,9,23
20260316,1,k5rEzFp2MR,arash!,C,+118.7,20,431,31.09,134,431,22.51,97,431,14.37,24,167,76.92,10,13,66.67,24,36,21.82,12,55,50.0,6,12
20260316,1,X2HiN5-cFQ,ゴン02（江戸犬）,C,-162.2,20,389,29.56,115,389,22.37,87,389,9.43,15,159,64.71,11,17,53.85,21,39,31.51,23,73,60.87,14,23
20260316,1,O1ujh7Dkxd,shunta,C,-35.75,20,383,30.03,115,383,18.28,70,383,9.88,17,172,63.64,7,11,57.69,15,26,39.71,27,68,48.15,13,27
20260316,1,MqZu0oArm3,小鳥遊ひいろ,C,-10.7,20,369,26.56,98,369,18.97,70,369,8.21,11,134,66.67,8,12,30.77,8,26,34.0,17,50,58.82,10,17
20260316,1,3liBhfdN10,揚げもち,C,-119.1,20,346,24.28,84,346,17.34,60,346,7.58,10,132,73.33,11,15,66.67,10,15,44.44,16,36,56.25,9,16
20260316,1,3FatmzAl-m,Kuni,C,+89.25,20,344,42.73,147,344,20.93,72,344,12.18,19,156,62.5,5,8,71.43,20,28,35.92,37,103,45.95,17,37
20260316,1,tqB-r6hdq9,shunsuke11,C,+117,20,248,33.87,84,248,25.81,64,248,17.31,18,104,75.0,6,8,52.94,9,17,34.38,11,32,72.73,8,11
20260316,1,uNHIhLxU5W,ゆっきーな,C,-90.9,20,239,24.27,58,239,18.41,44,239,6.54,7,107,20.0,2,10,53.33,8,15,30.3,10,33,60.0,6,10
20260316,1,O2b7zy1-XM,SetsunaTrip,C,-87.9,20,219,29.22,64,219,16.89,37,219,5.43,5,92,80.0,4,5,36.36,4,11,36.67,11,30,54.55,6,11
20260316,1,bqEtnO6wX9,つー,C,+36.35,20,213,30.05,64,213,23.0,49,213,11.96,11,92,66.67,6,9,85.71,12,14,20.0,6,30,33.33,2,6
20260316,1,byYrvu0Qdy,ElNino,C,+131.25,20,211,32.23,68,211,22.27,47,211,7.32,6,82,100.0,5,5,80.0,8,10,16.67,4,24,75.0,3,4
20260316,1,b7sgMo_M-5,konasho,C,+8.45,20,168,27.38,46,168,14.88,25,168,5.56,4,72,100.0,3,3,36.36,4,11,30.43,7,23,71.43,5,7
20260316,1,WtIP2AbI23,ノガード,C,+7.3,20,168,30.36,51,168,21.43,36,168,14.86,11,74,55.56,5,9,14.29,1,7,45.0,9,20,66.67,6,9
20260316,1,DZezvMNAJy,Noram,C,+405.25,20,164,32.32,53,164,23.17,38,164,8.45,6,71,28.57,2,7,40.0,8,20,38.24,13,34,69.23,9,13
20260316,1,EI0h9NvLRP,いっせ,C,-39.35,20,141,29.79,42,141,17.02,24,141,9.52,6,63,60.0,3,5,45.45,5,11,27.59,8,29,37.5,3,8
20260316,1,m6qcHTxJhX,siruneko,C,+74.05,20,140,31.43,44,140,26.43,37,140,7.69,4,52,28.57,2,7,50.0,7,14,26.09,6,23,66.67,4,6
20260316,1,-R7k1ogPyi,SHINJI1223,C,+104.9,20,135,37.04,50,135,28.15,38,135,15.79,9,57,57.14,4,7,54.55,6,11,33.33,7,21,85.71,6,7
20260316,1,nPiUhQEVMi,かいる,C,+20.1,20,130,26.15,34,130,16.92,22,130,2.38,1,42,71.43,5,7,85.71,6,7,33.33,4,12,25.0,1,4
20260316,1,hig4fvwo_m,とーち,C,+111.2,20,128,24.22,31,128,18.75,24,128,9.09,5,55,85.71,6,7,66.67,4,6,50.0,6,12,50.0,3,6
20260316,1,EN9N_Z9A78,ぼくだよ,C,+30,20,123,33.33,41,123,26.83,33,123,22.22,10,45,54.55,6,11,46.15,6,13,45.0,9,20,66.67,6,9
20260316,1,DXrWVNkdav,TNT,C,-25.35,20,117,44.44,52,117,27.35,32,117,12.77,6,47,50.0,5,10,100.0,9,9,44.83,13,29,53.85,7,13
20260316,1,fyjEJaUFUd,をにぎり,C,+31.85,20,96,39.58,38,96,30.21,29,96,11.43,4,35,0.0,0,7,63.64,7,11,45.45,10,22,70.0,7,10
20260316,1,mXg0a8r7as,Fuku,C,+45.8,20,75,26.67,20,75,20.0,15,75,18.18,4,22,100.0,3,3,16.67,1,6,63.64,7,11,57.14,4,7
20260316,1,4_RBXVU9-k,翔斗,C,-30.65,20,73,23.29,17,73,17.81,13,73,3.7,1,27,50.0,2,4,42.86,3,7,40.0,4,10,25.0,1,4
20260316,1,-WgKDrZMvL,mo',C,-39.45,20,69,36.23,25,69,24.64,17,69,6.67,2,30,100.0,5,5,50.0,2,4,36.36,4,11,75.0,3,4
20260316,1,XqrTiXnRSu,APO,C,-150,20,61,40.98,25,61,14.75,9,61,0.0,0,20,0.0,0,5,75.0,3,4,23.81,5,21,40.0,2,5
20260316,1,Xa_1dhYEV4,Lemon,C,+13.4,20,55,23.64,13,55,20.0,11,55,15.0,3,20,33.33,1,3,60.0,3,5,57.14,4,7,50.0,2,4
20260316,1,ZzPjBrJeSm,roi,C,-241.6,20,46,52.17,24,46,39.13,18,46,26.09,6,23,0.0,0,4,85.71,6,7,23.53,4,17,25.0,1,4
20260316,1,kVKTrcl3ld,Futa,C,-14,20,44,34.09,15,44,20.45,9,44,10.0,2,20,66.67,2,3,33.33,1,3,10.0,1,10,0.0,0,1
20260316,1,5v7PwEvIAz,Kay,C,+206.75,20,44,38.64,17,44,27.27,12,44,17.65,3,17,0.0,0,3,66.67,2,3,50.0,5,10,80.0,4,5
20260316,1,HZmCRZd6SG,Neku,C,+31.5,20,38,39.47,15,38,13.16,5,38,7.14,1,14,0.0,0,1,100.0,1,1,66.67,6,9,50.0,3,6
20260316,1,6N30cpGlP_,Ene,C,-125.35,20,36,41.67,15,36,30.56,11,36,7.69,1,13,66.67,2,3,50.0,2,4,71.43,5,7,20.0,1,5
20260316,1,0QyEE5Hc9o,常盤木いつき,C,-62.8,20,33,21.21,7,33,12.12,4,33,0.0,0,18,0.0,0,1,100.0,2,2,0.0,0,5,0.0,0,0
20260316,1,QK8nAFN9E2,カイン,C,+2.85,20,29,20.69,6,29,3.45,1,29,0.0,0,13,100.0,1,1,0.0,0,0,0.0,0,3,0.0,0,0
20260323,1,4kHSZklLpK,teish,C,+30.95,20,454,27.09,123,454,20.26,92,454,12.5,23,184,88.24,15,17,35.71,10,28,44.44,20,45,75.0,15,20
20260323,1,O1ujh7Dkxd,shunta,C,+125.5,20,415,30.6,127,415,20.24,84,415,10.06,18,179,93.33,14,15,41.67,10,24,41.38,24,58,54.17,13,24
20260323,1,WeOKnoOueQ,HINANO,C,+206.1,20,409,35.7,146,409,23.72,97,409,10.98,19,173,45.45,10,22,67.74,21,31,41.03,32,78,46.88,15,32
20260323,1,4_RBXVU9-k,翔斗,C,+299.1,20,369,25.75,95,369,16.26,60,369,5.42,9,166,53.33,8,15,50.0,9,18,25.0,12,48,66.67,8,12
20260323,1,3liBhfdN10,揚げもち,C,-42.3,20,364,25.55,93,364,20.88,76,364,11.56,17,147,58.33,7,12,39.29,11,28,46.51,20,43,55.0,11,20
20260323,1,j_3joKfzS9,takatony,C,-274.25,20,334,33.83,113,334,26.05,87,334,14.08,20,142,80.0,12,15,68.97,20,29,43.14,22,51,50.0,11,22
20260323,1,3FatmzAl-m,Kuni,C,+79.35,20,324,48.15,156,324,27.78,90,324,10.87,15,138,33.33,9,27,71.43,20,28,38.24,39,102,48.72,19,39
